larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,81.0,80.81,29,18.03,1.609,2.46,5.66,2.0,25.49,8.31,0.945,3.6,0.494,0.368,16.31,2.38,11.2,1304.4,1490.0
2,5321.0,920.4,759,295.47,2.569,6.25,22.63,2.0,297.67,28.33,0.995,58.3,0.655,0.134,143.73,8.72,13.9,1931.9,1760.2
3,113.0,43.21,13,13.42,0.969,5.9,10.0,4.0,16.89,9.23,0.838,21.5,0.89,0.604,132.32,12.22,47.33,2076.6,1983.3
4,125.0,46.63,13,11.66,1.115,6.45,10.0,4.0,18.76,9.58,0.86,-26.1,0.899,0.579,134.94,17.05,57.68,2071.3,2011.3
5,100.0,42.63,17,9.85,1.726,5.56,8.0,2.83,13.59,11.4,0.545,23.7,0.82,0.549,134.87,23.66,76.17,1816.5,2398.3
6,114.0,42.04,10,9.22,1.085,6.77,8.0,4.0,16.16,9.74,0.798,-71.4,0.912,0.594,132.72,24.12,69.38,878.0,2528.4
7,85.0,35.8,10,9.0,1.111,5.65,8.0,4.0,14.41,7.99,0.832,0.0,0.914,0.63,138.34,13.16,62.8,1170.7,2610.0
8,88.0,39.8,14,6.08,2.302,5.24,8.0,2.83,13.75,9.23,0.741,-75.8,0.815,0.629,139.98,13.07,60.26,1115.3,2641.3
9,595.0,310.56,220,41.77,5.267,2.9,6.0,2.0,52.93,25.75,0.874,13.6,0.528,0.376,4.01,1.73,9.24,733.9,2727.7
10,81.0,31.8,4,3.61,1.109,7.15,8.94,5.66,11.84,8.87,0.662,72.1,0.976,0.692,136.14,12.86,59.69,1758.2,2724.3
11,114.0,39.8,8,8.6,0.93,7.91,10.0,4.0,14.82,9.92,0.743,63.9,0.934,0.679,130.74,11.93,44.43,2015.9,2816.5
12,129.0,43.21,12,12.53,0.958,7.48,10.0,2.83,17.39,9.5,0.838,62.3,0.942,0.672,140.07,21.79,71.57,1388.9,2995.5
13,93.0,41.8,14,12.08,1.159,5.14,8.0,2.83,16.22,8.66,0.846,-62.7,0.83,0.517,114.33,15.92,65.1,1231.1,3065.7
14,3922.0,402.32,673,46.82,14.375,5.97,25.61,2.0,116.17,52.92,0.89,-18.7,0.778,0.552,3.2,4.04,6.92,1474.1,3180.5
