larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,1056.0,176.89,72,48.37,1.488,12.24,25.06,2.0,55.08,28.22,0.859,-63.3,0.805,0.531,1.57,5.9,1.45,1684.8,700.8
2,91.0,77.4,36,0,1.0,2.55,4.47,2.0,25.14,10.82,0.903,-81.4,0.444,0.304,27.62,3.27,12.7,2706.2,747.3
3,142.0,72.91,42,0,1.0,2.94,6.32,2.0,28.09,7.77,0.961,-71.5,0.714,0.405,149.83,2.17,15.05,1922.1,794.2
4,142.0,46.63,14,8.06,1.736,7.86,10.77,4.0,14.23,13.45,0.326,12.5,0.888,0.676,105.37,24.89,74.22,2467.6,798.5
5,143.0,47.46,12,11.4,1.052,7.0,8.94,4.0,17.36,11.32,0.758,86.0,0.935,0.722,121.94,29.52,86.05,1837.9,874.3
6,216.0,62.87,19,18.44,1.03,8.66,11.31,5.66,24.88,11.86,0.879,-35.1,0.874,0.571,107.08,19.48,71.38,2526.6,891.8
7,94.0,66.91,30,18.38,1.632,3.03,4.47,2.0,21.32,9.18,0.903,34.6,0.599,0.362,10.63,3.32,15.63,2933.4,985.5
8,197.0,128.65,63,25.24,2.496,3.03,6.0,2.0,26.17,14.59,0.83,-37.1,0.597,0.41,15.64,2.81,12.39,2865.5,996.2
9,2035.0,308.19,166,105.31,1.576,10.21,22.8,2.0,125.15,25.05,0.98,-25.6,0.781,0.327,0.1,0.39,0.49,1375.9,1064.4
10,154.0,55.11,21,11.7,1.794,6.34,10.0,2.83,17.61,13.14,0.666,56.4,0.828,0.507,114.33,20.01,79.99,2321.3,1077.9
11,97.0,38.63,9,8.54,1.053,6.21,8.0,2.83,13.58,9.6,0.707,58.8,0.933,0.678,146.99,14.76,55.01,1745.3,1092.8
12,150.0,61.84,19,0,1.0,4.78,6.32,2.0,18.46,12.64,0.729,33.6,0.815,0.551,43.19,4.7,40.35,1433.6,1151.4
13,118.0,49.11,12,12.81,0.937,5.68,8.49,4.0,20.28,8.52,0.908,46.7,0.831,0.434,140.07,14.48,56.97,2287.1,1168.3
14,91.0,43.46,13,13.0,1.0,4.87,8.25,2.0,16.87,8.29,0.871,-56.5,0.835,0.438,130.04,11.57,58.82,2817.0,1203.9
15,128.0,50.87,15,15.23,0.985,6.59,8.0,4.0,20.39,8.75,0.903,-20.7,0.848,0.561,120.83,14.85,63.94,2599.1,1221.6
16,145.0,47.21,12,11.0,1.091,8.18,10.0,4.0,17.6,11.22,0.77,87.8,0.918,0.711,130.8,21.81,79.63,1713.2,1227.4
17,91.0,34.97,7,6.4,1.093,6.6,8.25,5.66,12.09,10.04,0.557,12.8,0.948,0.758,113.52,20.33,71.33,1945.0,1391.4
18,303.0,74.43,21,22.63,0.928,10.02,14.14,4.0,27.56,14.64,0.847,-39.6,0.894,0.573,117.41,22.88,61.19,2949.9,1397.8
19,381.0,95.15,27,30.48,0.886,9.5,14.42,4.0,38.4,14.44,0.927,-44.2,0.839,0.411,122.94,18.64,65.08,2457.1,1449.1
20,260.0,71.94,24,23.02,1.042,8.53,10.77,4.0,29.41,11.96,0.914,-87.6,0.867,0.619,122.43,16.35,67.2,2406.1,1574.1
21,329.0,82.77,31,27.31,1.135,9.27,13.42,4.0,31.9,15.55,0.873,-10.7,0.835,0.559,116.01,24.98,78.11,2777.1,1606.6
22,120.0,41.8,8,7.62,1.05,7.25,10.0,4.0,14.88,10.58,0.703,-70.3,0.93,0.727,114.33,8.44,52.0,1858.3,1672.3
23,284.0,82.77,26,17.12,1.519,8.45,12.0,4.0,30.8,14.66,0.879,-17.2,0.807,0.554,116.31,22.97,70.75,2178.1,1774.9
24,232.0,173.91,77,13.15,5.854,2.88,6.0,2.0,37.11,17.77,0.878,70.7,0.458,0.293,7.31,2.17,11.25,2960.8,1840.0
25,143.0,61.36,16,15.3,1.046,5.15,8.25,2.0,23.13,10.09,0.9,69.3,0.803,0.486,119.8,21.71,71.9,2427.7,1836.3
26,292.0,200.05,117,27.02,4.33,2.55,4.47,2.0,33.18,24.9,0.661,67.9,0.499,0.321,7.41,2.14,11.3,2960.9,1861.2
27,136.0,46.63,11,8.25,1.334,7.0,8.94,4.0,15.54,12.4,0.603,44.8,0.872,0.604,93.9,20.33,71.9,1717.8,1882.1
28,266.0,66.77,14,15.62,0.896,9.75,13.42,4.0,25.01,14.37,0.818,47.7,0.924,0.576,117.29,19.16,69.75,2335.9,1888.7
29,266.0,83.5,27,27.51,0.981,7.82,11.66,4.0,32.71,11.42,0.937,-66.6,0.861,0.462,103.37,11.02,55.82,1709.4,1915.8
30,135.0,54.97,20,19.1,1.047,5.81,8.0,4.0,23.8,7.89,0.944,0.2,0.86,0.625,126.2,11.74,61.49,2130.7,2028.3
31,158.0,114.51,57,17.69,3.222,2.91,5.66,2.0,23.07,14.48,0.779,63.7,0.601,0.418,11.3,2.69,17.33,2766.0,2090.9
32,115.0,55.11,14,13.34,1.049,4.94,8.94,2.0,21.6,8.89,0.911,-12.5,0.737,0.55,143.12,15.84,58.78,2473.9,2099.9
