larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,321.0,81.25,30,24.35,1.232,9.64,13.42,2.83,29.19,15.16,0.855,-7.8,0.836,0.637,85.97,10.09,55.97,2212.8,612.7
2,80.0,67.5,19,7.0,2.714,3.02,4.47,2.0,16.8,9.24,0.835,74.8,0.678,0.5,33.92,1.83,11.08,2578.6,621.6
3,11485.0,1353.88,1361,251.19,5.418,8.8,25.61,2.0,352.44,101.21,0.958,51.7,0.483,0.205,16.74,19.31,4.78,2821.4,730.3
4,105.0,95.78,42,20.0,2.1,2.52,4.0,2.0,23.19,11.3,0.873,57.5,0.533,0.368,34.1,2.25,12.94,2579.4,650.4
5,3185.0,355.2,573,68.45,8.371,4.49,24.17,2.0,113.07,50.37,0.895,-30.9,0.703,0.426,20.2,18.43,6.94,1835.7,726.3
6,700.0,173.48,68,45.0,1.511,9.21,16.97,2.83,55.97,20.45,0.931,-65.0,0.753,0.404,92.49,13.44,58.36,2020.3,703.7
7,290.0,80.67,27,26.31,1.026,8.17,11.66,2.0,30.81,12.89,0.908,76.0,0.848,0.585,95.49,8.47,48.64,2227.5,707.2
8,161.0,93.54,44,0,1.0,2.93,6.32,2.0,34.86,8.65,0.969,-45.2,0.674,0.28,0.09,0.29,1.88,1711.7,810.5
9,211.0,63.7,18,17.12,1.052,7.88,12.0,4.0,26.05,11.18,0.903,-15.1,0.894,0.624,120.0,8.41,40.55,2072.8,815.9
10,529.0,108.67,35,34.37,1.018,10.96,16.0,4.0,43.46,17.32,0.917,-2.4,0.869,0.647,113.34,17.96,54.42,2106.0,842.0
11,441.0,289.93,156,35.23,4.428,3.04,8.25,2.0,52.11,25.21,0.875,75.3,0.429,0.273,40.22,2.82,14.2,2893.3,837.7
12,722.0,158.41,53,46.62,1.137,10.88,16.0,4.0,62.32,18.84,0.953,-41.0,0.721,0.357,91.41,11.37,53.47,2344.2,856.6
13,1592.0,355.63,258,106.04,2.433,6.57,17.89,2.0,119.63,19.49,0.987,-55.5,0.721,0.218,155.31,3.59,16.88,1928.0,881.8
14,346.0,79.84,27,17.46,1.546,10.81,16.0,4.47,25.9,18.86,0.686,58.7,0.865,0.627,104.97,18.93,63.51,2210.7,895.0
15,549.0,115.54,70,38.08,1.838,8.09,16.12,2.0,44.63,18.79,0.907,-34.8,0.811,0.429,98.09,12.68,57.26,2356.5,913.6
16,7964.0,1365.28,1077,419.5,2.567,7.54,22.8,2.0,474.67,44.27,0.996,-30.4,0.395,0.09,144.0,8.29,14.4,1761.3,1086.1
17,474.0,97.5,28,28.84,0.971,11.65,14.42,6.0,40.31,16.34,0.914,63.2,0.87,0.552,109.29,13.09,57.94,2424.4,963.4
18,291.0,77.84,21,21.93,0.958,9.03,11.66,6.0,33.61,11.44,0.94,-24.4,0.918,0.494,142.79,12.15,50.04,2141.4,1010.3
19,377.0,93.4,33,29.41,1.122,8.15,13.42,2.0,40.39,13.48,0.943,-41.3,0.855,0.406,118.34,15.23,56.0,2463.6,1010.3
20,413.0,87.94,26,8.06,3.225,11.15,14.0,4.0,35.99,15.17,0.907,79.5,0.91,0.715,140.54,18.52,62.67,2049.4,1048.8
21,215.0,53.46,6,5.1,1.177,13.01,14.0,10.0,19.26,14.32,0.669,-87.1,0.964,0.768,139.34,18.4,62.66,2842.2,1054.8
22,429.0,92.08,28,27.02,1.036,11.02,15.62,4.0,36.15,17.11,0.881,-50.2,0.86,0.511,133.23,24.48,80.09,1986.8,1069.9
23,619.0,122.02,40,36.24,1.104,11.77,15.23,4.0,49.39,18.14,0.93,31.8,0.84,0.44,115.9,13.4,57.5,2268.3,1100.7
24,230.0,66.28,22,20.22,1.088,8.46,11.66,4.0,26.32,12.22,0.886,-90.0,0.855,0.657,127.97,10.53,52.5,2628.1,1096.5
25,400.0,85.6,27,25.5,1.059,11.15,15.23,2.83,34.84,15.42,0.897,16.2,0.913,0.625,119.68,15.28,61.32,2224.7,1116.4
26,419.0,99.88,32,31.11,1.029,10.21,15.23,4.47,40.42,15.08,0.928,54.5,0.86,0.399,127.25,18.87,62.08,2172.6,1128.6
27,273.0,69.11,21,20.22,1.038,9.68,12.0,6.0,27.27,13.5,0.869,0.4,0.919,0.696,138.93,21.0,66.07,1803.1,1162.4
28,203.0,61.11,18,17.03,1.057,8.0,10.77,5.66,24.93,11.09,0.896,-41.9,0.927,0.534,140.0,7.62,47.21,2621.2,1245.4
29,267.0,63.36,13,12.21,1.065,11.7,14.42,8.0,22.42,15.91,0.704,41.0,0.934,0.668,131.31,21.79,67.7,1879.8,1248.8
30,272.0,65.11,11,10.2,1.079,11.03,14.14,8.0,23.71,15.43,0.759,-17.5,0.932,0.696,130.24,14.96,55.8,2604.1,1279.1
31,286.0,71.84,25,17.8,1.404,9.77,12.65,4.0,27.66,14.14,0.859,54.7,0.885,0.52,141.86,8.98,46.4,2708.6,1293.9
32,338.0,77.94,26,18.03,1.442,11.01,14.14,5.66,29.31,16.47,0.827,-4.0,0.871,0.635,104.22,16.95,59.12,1698.5,1304.0
33,235.0,76.08,24,25.08,0.957,7.59,10.0,4.0,32.56,11.03,0.941,66.5,0.794,0.435,141.03,9.83,48.43,2590.7,1302.1
34,158.0,44.04,6,5.0,1.2,10.62,12.81,8.0,15.31,13.23,0.503,-68.3,0.981,0.752,113.57,15.86,59.43,2320.7,1310.1
35,276.0,71.36,20,21.26,0.941,9.31,12.81,2.83,26.67,14.06,0.85,48.0,0.908,0.597,140.47,12.48,53.88,2851.1,1349.0
36,204.0,65.11,21,21.93,0.958,7.21,11.31,4.0,28.6,9.85,0.939,66.6,0.879,0.523,146.76,9.34,47.53,2928.4,1364.9
37,444.0,85.25,17,12.04,1.412,12.63,18.0,6.0,28.95,20.1,0.72,-10.8,0.902,0.696,115.61,16.72,55.53,2206.3,1393.7
38,296.0,71.01,22,21.26,1.035,10.12,13.42,4.0,27.61,14.55,0.85,-43.5,0.94,0.561,130.78,16.42,63.63,2882.9,1391.7
39,338.0,77.01,18,19.24,0.936,11.15,14.14,6.0,29.57,15.25,0.857,-61.4,0.923,0.626,122.61,15.18,62.97,2094.2,1405.2
40,224.0,58.04,14,11.7,1.196,10.31,13.42,6.32,21.92,13.82,0.776,76.6,0.914,0.711,131.21,15.04,60.79,2424.8,1405.8
41,447.0,102.91,35,35.85,0.976,9.99,13.42,4.47,42.49,15.31,0.933,-69.1,0.811,0.511,126.67,13.29,51.94,2195.4,1421.1
42,343.0,83.25,28,20.59,1.36,10.03,14.14,4.0,32.07,15.4,0.877,-36.6,0.871,0.528,131.51,19.37,62.52,2551.5,1426.7
43,370.0,88.33,32,12.21,2.622,9.53,14.14,2.0,30.12,17.92,0.804,13.3,0.826,0.608,119.76,15.06,48.54,2286.6,1442.1
44,272.0,63.36,16,11.18,1.431,11.85,16.12,5.66,19.62,18.45,0.34,-82.6,0.954,0.682,126.22,18.34,63.78,2433.4,1452.6
45,276.0,67.11,17,17.2,0.988,10.44,12.81,6.0,25.97,14.42,0.832,58.5,0.887,0.627,123.38,15.42,55.07,2207.0,1460.1
46,183.0,50.28,9,8.25,1.091,10.62,12.0,8.94,19.03,12.54,0.752,-17.8,0.958,0.688,136.14,10.2,52.86,2410.1,1554.6
47,126.0,45.94,14,9.22,1.519,6.4,10.0,2.0,15.19,11.37,0.663,-47.4,0.887,0.56,89.82,8.15,48.79,1729.5,1591.5
48,247.0,67.94,16,15.3,1.046,8.99,12.0,8.0,27.51,12.37,0.893,74.6,0.892,0.659,141.84,11.57,52.32,2795.1,1599.0
49,414.0,98.43,39,25.32,1.54,10.04,16.0,4.0,36.35,18.14,0.867,10.4,0.775,0.545,139.62,18.09,46.77,2453.1,1633.9
50,241.0,69.11,25,20.22,1.236,8.35,10.77,4.0,27.88,12.29,0.898,3.6,0.855,0.638,107.32,10.78,48.73,1850.4,1648.6
51,170.0,64.67,16,16.4,0.976,6.35,8.94,4.0,25.58,9.42,0.93,34.7,0.842,0.429,107.12,7.81,45.0,1831.9,1662.1
52,245.0,59.94,9,8.0,1.125,11.56,13.42,10.0,21.11,15.32,0.688,-87.4,0.935,0.696,132.85,21.51,65.17,2860.2,1666.2
53,344.0,85.25,23,22.8,1.009,10.42,14.0,8.0,34.3,14.47,0.907,56.5,0.849,0.516,137.98,15.73,54.22,2820.8,1678.6
54,185.0,61.94,23,0,1.0,5.79,10.0,2.0,22.2,12.26,0.834,75.4,0.849,0.587,93.84,6.89,46.51,1583.7,1683.2
55,686.0,128.71,35,35.61,0.983,12.92,17.89,10.0,52.13,19.19,0.93,-41.7,0.839,0.467,110.55,14.98,57.41,1876.1,1697.4
56,260.0,75.01,24,24.35,0.986,8.02,12.0,4.0,31.76,11.65,0.93,65.1,0.875,0.498,146.2,11.21,54.79,2753.5,1703.6
57,157.0,50.28,12,11.31,1.061,8.49,10.0,6.32,20.18,10.14,0.865,-43.0,0.913,0.613,141.54,12.01,53.59,2384.5,1713.9
58,341.0,76.77,27,10.44,2.586,12.16,16.12,7.21,25.43,18.22,0.698,89.4,0.914,0.656,132.47,20.04,66.58,2554.0,1735.2
59,435.0,97.4,29,31.14,0.931,10.86,14.0,6.32,41.23,14.37,0.937,42.4,0.882,0.453,139.92,15.37,57.69,2634.3,1772.8
60,329.0,87.74,30,25.0,1.2,8.67,14.0,4.0,34.64,13.94,0.915,-52.3,0.837,0.457,136.19,14.62,53.59,1849.0,1835.3
61,144.0,45.46,10,10.3,0.971,7.66,10.77,2.83,16.7,11.56,0.722,48.2,0.954,0.64,134.44,10.81,52.56,2013.6,1832.8
62,184.0,51.11,10,9.06,1.104,9.99,12.65,6.32,17.91,13.57,0.652,-67.4,0.953,0.646,133.82,15.82,57.78,2247.4,1836.6
63,324.0,173.76,128,45.28,2.827,2.66,5.66,2.0,49.4,14.66,0.955,60.8,0.521,0.276,28.0,2.86,14.01,3107.6,1859.1
64,492.0,96.67,26,27.73,0.938,12.83,17.2,6.32,39.51,16.98,0.903,65.8,0.92,0.579,136.94,20.54,63.05,2804.4,1864.9
65,403.0,101.98,47,18.68,2.516,8.88,16.0,4.0,31.82,18.06,0.823,76.5,0.816,0.515,146.46,17.52,54.31,2528.9,1879.9
66,334.0,74.08,15,17.8,0.842,11.08,14.14,6.32,31.15,14.05,0.892,38.2,0.954,0.559,132.46,13.1,53.16,1873.2,1890.8
67,398.0,83.94,26,19.1,1.361,12.36,16.0,6.0,29.93,18.94,0.774,11.6,0.869,0.702,133.78,23.88,66.79,2650.7,1929.2
68,576.0,119.74,43,37.54,1.146,10.9,16.49,4.0,49.01,16.8,0.939,-66.3,0.799,0.442,136.21,21.7,68.8,2246.7,2063.3
69,337.0,75.6,19,20.59,0.923,11.14,15.23,6.0,28.95,15.12,0.853,-26.6,0.934,0.657,137.61,24.69,75.21,2395.9,2073.9
70,244.0,61.7,10,10.3,0.971,10.96,12.0,8.25,23.86,13.37,0.828,-22.6,0.924,0.693,144.51,16.5,61.49,2287.2,2084.4
71,403.0,287.1,167,22.47,7.431,2.58,4.47,2.0,50.02,22.74,0.891,-61.5,0.431,0.245,26.71,2.95,12.52,2891.3,2115.0
72,99.0,74.81,25,16.12,1.55,3.07,6.32,2.0,26.07,7.94,0.952,-87.9,0.604,0.44,24.89,3.03,14.43,1919.7,2148.2
73,616.0,160.31,103,19.72,5.222,5.89,14.56,2.0,46.41,20.37,0.899,-51.9,0.789,0.439,0.07,0.26,0.94,2885.3,2191.2
74,426.0,103.84,33,32.39,1.019,9.24,14.56,2.83,42.55,14.49,0.94,-85.7,0.801,0.563,106.94,15.52,59.62,2251.8,2249.8
