larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,3948.0,909.51,531,273.5,1.941,6.87,20.0,2.0,282.65,23.84,0.996,59.1,0.627,0.108,137.61,6.51,17.65,1901.8,1767.7
2,244.0,182.74,74,26.91,2.75,2.7,5.66,2.0,36.25,18.06,0.867,58.0,0.513,0.328,14.48,2.59,11.35,930.3,1762.0
3,80.0,33.8,8,5.83,1.372,6.29,8.0,5.66,12.18,8.87,0.685,-66.7,0.92,0.667,125.16,22.35,74.75,1369.4,2216.6
4,91.0,35.21,8,8.06,0.992,6.43,8.49,4.0,14.01,8.49,0.795,57.4,0.948,0.636,146.34,17.71,65.49,2118.1,2284.9
5,1480.0,175.92,132,29.27,4.509,10.0,18.0,2.83,64.5,54.86,0.526,-82.4,0.669,0.539,147.5,35.71,59.78,1146.1,2316.2
6,101.0,42.63,14,10.77,1.3,5.99,8.0,2.83,14.7,10.51,0.699,42.5,0.821,0.555,132.09,20.14,77.77,1536.9,2469.2
7,118.0,42.87,12,9.49,1.265,6.98,8.94,4.0,14.57,11.2,0.64,-24.0,0.887,0.605,124.14,24.09,82.86,1542.4,2511.2
8,94.0,43.7,9,10.0,0.9,5.1,8.25,2.83,18.19,7.76,0.904,50.0,0.832,0.42,146.55,9.46,56.77,1642.6,2639.9
9,92.0,38.38,12,8.6,1.395,5.91,8.0,4.0,13.95,9.66,0.721,-36.7,0.893,0.59,139.3,22.24,72.47,1214.5,2873.6
10,102.0,37.56,6,6.4,0.937,7.53,10.0,4.0,13.03,10.34,0.609,-46.8,0.919,0.708,124.67,23.97,77.26,1465.0,2935.6
