larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,350.0,81.36,24,23.19,1.035,10.26,14.0,4.0,32.23,14.61,0.891,4.0,0.882,0.663,130.31,16.41,40.65,2435.9,671.0
2,1944.0,464.3,237,146.49,1.618,8.14,15.23,2.0,160.6,17.91,0.994,-75.8,0.631,0.266,153.25,4.55,23.3,2217.9,700.9
3,393.0,89.5,29,27.73,1.046,10.34,15.23,4.0,35.59,15.66,0.898,48.7,0.852,0.504,138.34,17.46,53.92,2767.0,824.5
4,252.0,64.53,15,11.05,1.358,9.21,12.65,4.0,19.18,17.9,0.359,54.4,0.9,0.737,121.91,26.7,73.85,2839.6,855.0
5,503.0,116.08,49,13.34,3.673,10.04,15.23,4.0,47.15,15.69,0.943,89.9,0.814,0.521,129.44,22.09,61.15,2881.4,881.2
6,529.0,134.37,61,41.98,1.453,9.01,19.7,2.0,41.1,20.92,0.861,-3.5,0.698,0.469,126.84,35.73,78.56,1996.2,913.8
7,586.0,114.91,48,37.11,1.294,11.22,16.12,2.83,44.47,19.0,0.904,-5.1,0.844,0.634,134.55,29.64,79.0,2345.8,924.6
8,396.0,88.33,29,26.25,1.105,10.99,14.14,6.0,36.82,14.84,0.915,58.0,0.894,0.491,141.18,17.04,54.98,2732.3,941.5
9,273.0,63.94,14,14.76,0.948,10.81,15.23,4.0,23.42,15.3,0.757,31.4,0.941,0.659,135.92,16.36,47.45,1922.9,1000.5
10,154.0,45.7,5,4.12,1.213,9.5,12.17,6.32,15.39,12.85,0.55,87.2,0.962,0.74,139.36,15.61,53.64,2783.8,1011.0
11,436.0,94.08,34,23.6,1.441,10.62,16.0,6.0,34.48,18.18,0.85,-28.8,0.83,0.538,125.14,23.5,73.19,2158.6,1024.0
12,110.0,39.56,10,9.85,1.015,6.85,8.94,2.83,15.72,9.06,0.817,70.7,0.932,0.733,146.91,6.76,44.09,2080.7,1021.9
13,463.0,106.37,36,38.59,0.933,9.58,15.23,2.0,43.87,14.92,0.94,-46.3,0.861,0.379,131.2,19.81,63.04,2191.9,1036.0
14,227.0,56.53,5,4.47,1.118,12.79,14.42,10.77,18.74,15.82,0.537,-20.0,0.958,0.703,150.42,22.25,64.76,2388.2,1039.9
15,484.0,109.01,29,22.2,1.306,9.5,16.0,4.0,32.6,22.44,0.725,-4.3,0.804,0.642,130.44,26.51,68.93,2999.6,1070.7
16,259.0,76.53,37,25.3,1.463,5.97,11.66,2.0,30.99,12.17,0.92,-1.2,0.855,0.595,98.52,13.76,51.59,1661.0,1111.6
