larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,216.0,111.44,56,16.12,3.473,3.28,8.0,2.0,27.86,14.53,0.853,-66.3,0.641,0.367,143.78,1.68,7.98,1957.1,632.7
2,140.0,43.46,11,9.22,1.193,8.44,11.31,5.66,16.06,11.44,0.702,48.8,0.946,0.667,108.71,21.35,75.94,2456.8,794.0
3,158.0,124.99,61,21.1,2.892,2.68,5.66,2.0,30.31,15.09,0.867,-69.5,0.415,0.222,29.68,3.29,16.53,2758.6,828.3
4,91.0,85.78,42,15.13,2.775,2.34,4.0,2.0,20.06,12.98,0.762,-75.4,0.455,0.266,29.78,2.73,15.64,2771.4,835.4
5,132.0,47.11,8,7.0,1.143,7.77,8.94,6.32,16.39,11.26,0.727,80.0,0.857,0.597,119.79,32.12,88.11,1844.1,881.9
6,257.0,79.01,36,9.22,3.905,7.1,12.0,2.83,30.23,12.58,0.909,-81.3,0.848,0.553,109.74,19.53,67.19,2554.4,887.6
7,120.0,73.64,38,6.32,6.008,2.52,4.47,2.0,19.6,11.32,0.817,-83.8,0.678,0.5,23.59,2.49,12.48,2958.0,1005.1
8,142.0,74.91,26,17.46,1.489,4.89,8.94,2.0,21.91,13.84,0.775,7.5,0.62,0.376,147.26,18.21,62.15,1765.1,1074.5
9,228.0,68.43,30,21.93,1.368,7.3,10.77,2.83,27.42,11.47,0.908,61.7,0.887,0.462,127.46,19.03,68.82,2318.9,1077.6
10,150.0,88.12,35,17.2,2.034,3.48,6.32,2.0,24.55,9.82,0.917,-72.4,0.721,0.502,40.15,4.26,19.0,1409.9,1129.8
11,111.0,43.7,10,10.82,0.925,6.7,8.25,4.47,18.9,7.64,0.915,30.1,0.949,0.544,143.36,10.43,55.7,2278.5,1155.4
12,128.0,49.8,16,15.03,1.064,6.53,8.0,4.0,21.77,8.33,0.924,-2.1,0.871,0.677,124.64,11.11,60.88,2592.7,1194.2
13,107.0,45.11,13,13.45,0.966,5.4,7.21,2.83,19.12,8.14,0.905,-46.7,0.892,0.446,135.12,11.17,53.88,2805.2,1212.9
14,161.0,54.04,18,14.87,1.211,7.2,10.0,5.66,20.85,11.6,0.831,-47.1,0.861,0.557,126.39,26.45,85.86,1711.8,1244.4
15,236.0,71.25,26,26.83,0.969,7.65,10.77,2.83,29.61,11.03,0.928,-56.5,0.858,0.444,107.76,15.21,66.12,2993.4,1372.0
16,88.0,34.14,2,1.0,2.0,8.6,8.94,8.25,10.99,10.43,0.316,75.6,0.926,0.727,116.64,22.26,70.23,1952.5,1413.0
17,376.0,97.4,31,27.2,1.14,9.28,14.42,4.0,38.06,15.2,0.917,-48.2,0.802,0.42,123.84,17.24,55.54,2511.9,1432.4
18,311.0,81.01,23,22.47,1.023,9.46,12.17,6.32,33.18,13.43,0.914,60.6,0.838,0.529,126.69,16.4,64.28,2459.3,1556.5
19,341.0,85.36,34,23.0,1.478,9.48,13.42,4.0,31.67,15.96,0.864,-21.1,0.836,0.58,114.28,25.38,81.7,2786.8,1582.1
20,134.0,43.8,10,7.07,1.414,7.67,12.0,2.83,14.03,12.61,0.439,-46.3,0.918,0.736,108.95,13.53,63.69,1899.1,1643.2
21,87.0,55.25,27,7.62,3.545,3.01,4.47,2.0,15.3,9.5,0.784,2.3,0.719,0.494,8.78,3.08,11.09,3035.2,1747.1
22,340.0,81.84,25,25.0,1.0,9.89,14.14,4.0,33.08,14.65,0.897,24.1,0.876,0.515,122.56,18.08,64.7,2216.9,1797.9
23,112.0,81.05,30,10.63,2.822,2.83,4.47,2.0,21.06,10.55,0.865,-79.2,0.599,0.392,38.34,2.72,21.12,1498.9,1812.8
24,162.0,56.87,17,16.28,1.044,7.11,8.25,4.0,24.12,9.12,0.926,80.8,0.9,0.64,130.04,16.37,61.26,2405.2,1831.8
25,234.0,86.08,27,28.3,0.954,6.34,10.77,2.0,34.64,10.99,0.948,-53.2,0.743,0.355,110.98,9.21,50.9,1810.7,1890.2
26,128.0,46.28,10,7.07,1.414,7.59,8.94,6.0,15.3,11.81,0.635,27.4,0.877,0.61,89.41,23.04,77.14,1724.2,1892.5
27,290.0,70.77,21,22.8,0.921,10.26,13.42,5.66,28.18,13.45,0.879,60.3,0.932,0.58,119.52,17.99,67.89,2382.6,1924.2
28,112.0,40.87,10,8.6,1.162,7.19,8.94,5.66,14.73,10.5,0.701,31.7,0.926,0.574,114.57,18.59,72.02,2110.6,2013.6
29,141.0,52.53,18,10.44,1.724,6.49,8.94,4.0,21.22,9.81,0.887,-45.3,0.829,0.464,126.62,20.02,76.25,2482.6,2086.1
30,303.0,109.3,46,29.73,1.547,5.76,10.2,2.0,37.57,13.04,0.938,76.5,0.754,0.482,0.03,0.17,0.38,1998.2,2333.8
