larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,4737.0,1008.72,600,277.6,2.161,7.72,24.41,2.0,264.59,29.03,0.994,60.0,0.599,0.138,141.7,8.45,14.81,1870.0,1766.2
2,109.0,90.95,32,20.25,1.58,3.02,4.47,2.0,24.14,11.05,0.889,18.4,0.514,0.354,25.03,1.83,8.16,2143.1,1814.4
3,128.0,88.71,38,13.0,2.923,3.14,7.21,2.0,26.29,9.79,0.928,56.6,0.601,0.301,23.75,2.79,10.63,2118.9,1819.2
4,89.0,34.97,10,8.25,1.213,6.29,8.0,4.0,12.23,9.9,0.587,-1.3,0.927,0.674,136.97,20.44,66.65,1755.7,1889.6
5,108.0,47.46,16,13.04,1.227,5.35,8.0,2.83,16.71,9.98,0.802,-4.0,0.812,0.6,136.65,28.33,77.19,2040.0,2212.7
6,1216.0,161.78,160,29.02,5.514,7.21,14.0,2.0,59.38,56.03,0.331,-52.2,0.611,0.496,125.29,51.72,84.17,1104.7,2342.7
7,108.0,46.04,15,12.53,1.197,5.34,8.0,2.83,18.01,9.25,0.858,-65.1,0.864,0.529,142.06,19.9,68.94,1758.9,2426.4
8,210.0,71.36,24,15.81,1.518,6.64,10.0,2.83,29.5,11.0,0.928,-27.8,0.727,0.481,133.45,19.64,77.56,1568.3,2469.9
9,81.0,32.38,6,5.1,1.177,7.35,8.25,6.32,12.35,8.37,0.736,-89.1,0.931,0.692,143.17,12.63,63.83,1645.2,2572.4
10,95.0,40.04,13,7.28,1.786,5.9,8.0,4.0,12.12,11.49,0.319,73.0,0.888,0.609,109.28,13.97,62.02,2091.7,2769.5
11,97.0,36.97,6,5.1,1.177,6.79,8.94,4.0,13.88,9.38,0.737,-85.0,0.942,0.693,144.35,14.45,65.03,1245.4,2891.6
12,131.0,47.46,13,10.0,1.3,7.24,8.49,5.66,18.3,9.85,0.843,27.9,0.873,0.56,131.59,16.45,69.93,1454.4,2898.4
13,121.0,40.97,4,3.61,1.109,9.0,10.0,8.0,12.98,12.56,0.254,75.9,0.917,0.72,130.19,23.04,74.7,1591.1,3007.1
14,145.0,61.94,23,19.42,1.185,4.86,8.0,2.0,26.97,8.71,0.946,11.6,0.718,0.525,114.92,14.12,59.89,1334.5,3182.9
