larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,145.0,84.23,53,11.18,4.74,2.75,4.47,2.0,23.69,11.63,0.871,-88.7,0.625,0.45,30.19,1.71,10.83,2310.5,571.4
2,2934.0,883.22,590,226.88,2.601,4.8,14.14,2.0,251.76,21.99,0.996,-58.8,0.578,0.115,151.33,5.58,7.53,1910.0,813.0
3,135.0,50.28,14,14.14,0.99,6.51,10.0,2.83,19.46,9.8,0.864,42.4,0.877,0.529,159.02,13.67,50.42,1895.0,894.0
4,634.0,184.01,75,58.41,1.284,6.93,14.14,2.0,58.13,16.6,0.958,-53.5,0.658,0.29,154.15,9.85,21.64,1791.8,910.5
5,284.0,73.25,20,18.38,1.088,9.29,13.42,4.0,27.59,15.16,0.836,36.0,0.861,0.52,141.33,23.28,71.14,2728.5,910.4
6,145.0,44.87,7,7.21,0.971,9.31,10.0,8.0,16.84,11.19,0.748,42.0,0.973,0.69,147.06,19.69,64.93,1822.8,984.2
7,179.0,49.11,10,4.24,2.357,11.09,12.81,8.25,17.11,13.6,0.607,-74.8,0.957,0.673,132.69,20.17,61.77,1860.4,1034.7
8,323.0,82.77,28,27.66,1.012,8.95,12.17,4.0,32.52,14.27,0.899,-4.2,0.857,0.612,131.38,21.47,70.43,2057.8,1047.6
9,85.0,35.8,8,7.07,1.131,6.23,8.0,4.0,14.54,7.69,0.849,81.1,0.914,0.63,161.68,8.9,49.39,2588.2,1042.2
10,290.0,70.67,17,16.49,1.031,10.8,14.0,6.0,25.95,14.97,0.817,74.8,0.898,0.587,126.33,24.83,60.17,2920.6,1060.6
11,118.0,41.21,8,6.4,1.249,7.48,10.0,6.0,15.73,9.96,0.774,-26.8,0.944,0.715,156.13,16.61,60.93,2469.6,1149.1
12,226.0,65.94,23,16.16,1.424,8.43,10.77,2.83,24.16,13.72,0.823,-4.2,0.822,0.578,139.85,26.75,80.87,2485.3,1171.8
13,103.0,39.21,10,7.28,1.374,6.89,8.94,4.0,13.58,10.38,0.645,26.9,0.912,0.66,95.74,12.14,50.94,1758.2,1206.0
14,103.0,36.63,2,1.0,2.0,10.1,10.2,10.0,11.94,11.06,0.377,-87.6,0.945,0.715,134.2,17.99,65.16,2215.4,1248.1
15,95.0,37.8,11,10.05,1.095,6.41,8.0,2.83,15.09,8.23,0.838,83.3,0.913,0.704,164.6,11.0,54.26,2414.6,1252.3
16,188.0,58.53,19,13.15,1.445,7.9,10.77,4.47,21.58,12.57,0.813,-10.9,0.883,0.597,101.49,16.32,58.51,1684.7,1318.2
17,85.0,31.31,3,2.24,1.342,8.4,8.94,8.0,11.54,9.41,0.58,-86.0,0.988,0.859,151.49,15.81,63.09,2464.7,1337.8
18,116.0,40.04,8,6.4,1.249,8.5,10.77,6.0,13.71,11.11,0.586,-26.9,0.928,0.69,141.26,25.81,71.41,2555.0,1345.1
19,265.0,80.18,32,27.29,1.172,7.13,10.77,2.83,31.06,13.15,0.906,-40.2,0.761,0.427,128.95,26.93,79.89,2696.1,1419.4
20,130.0,46.04,12,12.81,0.937,7.06,8.94,4.47,18.94,9.3,0.871,52.4,0.903,0.58,154.98,12.16,58.87,2340.1,1416.0
21,95.0,36.63,7,7.21,0.971,6.27,8.49,4.0,14.64,8.53,0.813,39.1,0.931,0.609,135.72,7.58,49.28,1867.7,1475.9
22,102.0,36.97,6,6.4,0.937,7.45,10.0,4.0,13.02,10.18,0.624,51.2,0.944,0.773,117.58,18.68,65.44,1969.2,1480.1
23,119.0,39.8,3,2.83,1.061,10.26,10.77,10.0,14.23,10.74,0.656,-56.3,0.944,0.708,143.59,20.29,67.41,2619.8,1484.9
24,90.0,38.04,9,9.22,0.976,5.87,8.0,4.0,15.12,8.03,0.848,44.0,0.909,0.577,159.1,9.74,52.9,2512.1,1489.9
25,116.0,43.21,14,11.18,1.252,6.67,8.25,4.0,16.73,9.59,0.819,79.7,0.928,0.62,130.7,15.07,62.41,1754.2,1493.6
26,240.0,73.84,28,21.54,1.3,6.39,11.66,2.0,27.46,13.19,0.877,-9.7,0.792,0.513,119.07,24.87,73.97,1773.7,1508.8
27,4315.0,589.39,570,71.85,7.934,8.15,25.3,2.0,129.77,56.48,0.9,-53.0,0.735,0.464,21.41,13.27,8.63,1397.1,1621.6
28,290.0,82.91,32,22.14,1.446,7.84,12.81,2.83,32.21,14.14,0.898,33.5,0.784,0.414,126.04,23.99,71.19,2111.8,1610.5
29,94.0,37.56,8,8.6,0.93,6.55,8.0,4.47,15.39,8.13,0.849,27.8,0.913,0.671,157.23,9.15,53.41,2251.1,1602.4
30,843.0,397.33,201,133.46,1.506,3.9,8.0,2.0,152.37,12.39,0.997,19.4,0.483,0.128,155.87,2.07,22.69,1599.9,1685.8
31,174.0,53.46,14,9.06,1.546,8.64,10.2,6.32,19.82,12.62,0.771,-16.1,0.888,0.654,135.39,21.33,66.09,2868.9,1633.5
32,182.0,51.46,10,9.06,1.104,9.86,12.0,7.21,19.72,11.93,0.796,1.0,0.953,0.758,151.79,15.4,61.32,1664.9,1647.3
33,158.0,54.97,17,16.03,1.06,6.87,10.0,4.0,23.02,9.46,0.912,-4.1,0.919,0.687,153.65,12.63,57.22,2436.6,1653.3
34,112.0,43.21,13,12.17,1.069,6.71,8.0,5.66,18.38,7.86,0.904,-75.1,0.911,0.622,126.19,9.58,55.23,1964.0,1657.6
35,210.0,57.46,12,10.63,1.129,9.72,12.65,6.32,18.62,15.29,0.571,-49.1,0.879,0.686,132.15,29.58,81.87,2326.3,1703.4
36,235.0,76.67,29,23.77,1.22,7.19,12.65,2.0,23.69,15.4,0.76,66.8,0.756,0.484,117.34,35.74,98.75,2551.4,1721.3
37,254.0,67.7,20,14.87,1.345,9.35,12.0,6.0,25.02,14.9,0.803,-67.0,0.879,0.614,124.73,27.41,87.5,2255.9,1761.6
38,168.0,47.46,5,5.0,1.0,11.04,12.65,8.0,16.93,12.77,0.657,46.9,0.949,0.7,139.9,24.29,74.47,2707.1,1767.9
39,89.0,32.73,5,4.24,1.179,8.19,10.0,6.0,11.99,9.53,0.607,-52.2,0.967,0.809,135.26,14.95,60.61,1706.0,1801.5
40,137.0,46.63,10,9.06,1.104,8.26,10.0,6.32,18.94,9.66,0.86,-5.0,0.907,0.656,150.64,12.76,56.2,2242.2,1821.7
41,354.0,90.67,33,28.23,1.169,9.0,14.42,2.83,34.5,15.45,0.894,-41.9,0.766,0.442,131.56,30.04,85.27,2617.1,1826.6
42,136.0,50.87,14,13.6,1.029,5.94,8.94,2.83,21.72,8.73,0.916,-65.2,0.877,0.523,148.14,11.83,54.91,2353.5,1837.1
43,155.0,51.7,13,9.43,1.378,8.06,10.2,4.47,17.71,12.47,0.71,-63.7,0.891,0.615,93.26,12.5,52.77,1813.3,1990.1
