larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,468.0,89.15,30,17.03,1.762,13.32,19.7,6.0,26.63,24.41,0.399,-65.8,0.898,0.559,132.59,33.56,83.51,2478.1,776.9
2,275.0,73.01,26,19.21,1.354,8.81,12.65,2.83,27.35,13.94,0.86,68.1,0.896,0.536,151.09,12.96,45.05,2755.1,836.0
3,215.0,57.94,15,12.65,1.186,9.53,12.17,4.0,21.03,13.78,0.756,-41.4,0.9,0.596,140.67,19.86,61.4,2749.4,861.0
4,225.0,57.46,6,7.07,0.849,9.88,14.14,6.0,18.69,15.78,0.535,-13.0,0.949,0.789,142.63,29.14,71.89,2431.8,909.5
5,96.0,44.28,13,13.42,0.969,5.32,6.32,4.0,18.81,7.63,0.914,-62.6,0.821,0.5,168.67,11.4,46.11,2535.2,906.1
6,336.0,83.25,30,18.38,1.632,9.51,14.14,4.0,31.75,15.52,0.872,42.3,0.832,0.48,91.86,15.86,58.89,1753.8,919.3
7,630.0,114.23,40,20.02,1.998,9.33,14.56,2.0,30.85,30.27,0.193,26.6,0.845,0.545,134.48,22.84,61.37,2822.5,926.6
8,255.0,73.46,25,24.0,1.042,8.22,10.0,4.0,32.43,10.77,0.943,-6.4,0.898,0.685,98.34,11.23,52.84,1748.4,966.8
9,384.0,79.6,25,8.06,3.101,11.77,16.12,4.0,26.79,18.99,0.706,80.4,0.91,0.686,135.67,22.06,42.58,2960.0,986.5
10,165.0,45.21,3,2.83,1.061,12.25,13.42,11.66,15.92,13.21,0.558,8.1,0.965,0.793,154.22,18.26,56.95,2520.9,1017.2
11,197.0,52.28,6,5.1,1.177,11.07,12.0,10.0,19.67,12.91,0.754,-86.3,0.952,0.704,158.47,15.36,52.96,2486.3,1051.4
12,139.0,99.44,49,14.87,3.296,3.15,6.32,2.0,21.12,13.78,0.758,74.4,0.533,0.362,41.48,2.34,9.6,3130.2,1064.1
13,246.0,67.25,28,15.81,1.771,8.5,12.65,4.0,20.87,16.96,0.583,81.6,0.869,0.532,118.03,17.36,50.97,2000.3,1111.9
14,407.0,89.5,28,27.07,1.034,10.21,16.0,4.47,32.16,18.2,0.825,13.7,0.843,0.587,122.72,20.86,70.59,2960.6,1153.6
15,206.0,55.7,9,8.54,1.053,9.57,14.0,4.0,17.41,15.78,0.422,-44.8,0.916,0.638,121.58,22.52,63.42,2149.3,1194.3
16,254.0,70.77,24,23.19,1.035,8.32,12.0,2.83,29.68,11.67,0.919,-76.3,0.894,0.564,144.95,13.02,50.37,2899.3,1197.8
17,371.0,92.67,37,13.6,2.72,9.07,14.0,4.0,35.75,14.91,0.909,-74.0,0.83,0.535,142.05,17.98,54.02,2241.9,1207.5
18,285.0,75.94,28,24.21,1.157,8.6,12.65,2.83,30.86,13.36,0.901,21.7,0.824,0.548,132.66,17.28,54.96,2177.6,1244.2
19,1848.0,306.79,126,126.15,0.999,13.03,20.88,4.0,133.91,20.73,0.988,-7.0,0.795,0.459,0.46,2.54,0.49,1454.8,1302.7
20,261.0,69.7,17,16.0,1.062,10.42,12.0,10.0,28.93,11.91,0.911,-86.4,0.913,0.806,160.64,13.98,53.86,2342.5,1253.6
21,305.0,67.11,11,12.04,0.914,12.13,16.49,6.0,23.6,17.06,0.691,41.8,0.953,0.726,134.33,21.15,58.73,2915.9,1274.8
22,129.0,42.97,12,10.3,1.166,7.84,10.0,5.66,16.54,10.56,0.769,61.1,0.935,0.717,144.02,13.62,46.37,2955.2,1280.8
23,337.0,71.36,18,14.32,1.257,11.6,16.12,5.66,23.51,19.47,0.561,-35.2,0.944,0.696,150.51,23.9,60.8,2499.9,1302.1
24,264.0,72.43,22,21.38,1.029,8.69,12.0,5.66,30.04,12.31,0.912,-69.6,0.866,0.555,157.09,14.42,47.9,2753.5,1306.6
25,341.0,81.36,23,23.41,0.983,10.6,12.65,4.47,33.58,13.96,0.91,-15.9,0.89,0.611,141.25,16.05,54.51,2952.5,1348.8
26,212.0,60.87,19,17.0,1.118,8.35,12.0,5.66,24.87,11.88,0.879,20.9,0.898,0.614,145.99,14.78,47.52,2204.8,1373.7
27,435.0,90.08,25,19.85,1.259,11.55,16.0,6.32,33.82,18.34,0.84,61.4,0.879,0.58,138.3,25.24,70.34,2814.0,1404.7
28,198.0,62.53,21,20.88,1.006,7.57,10.2,4.0,25.64,10.25,0.917,13.7,0.896,0.609,161.43,11.03,47.57,2682.0,1431.0
29,242.0,62.77,14,14.76,0.948,9.94,12.65,4.0,24.36,13.06,0.844,57.7,0.938,0.611,162.36,12.92,48.65,2579.8,1443.5
30,401.0,93.98,27,27.59,0.979,10.56,14.14,6.0,37.73,14.88,0.919,52.1,0.834,0.461,143.93,21.42,67.48,2706.0,1482.9
31,315.0,78.08,20,20.25,0.988,10.61,12.81,8.25,32.2,13.19,0.912,63.6,0.863,0.525,155.6,22.06,64.02,1771.2,1491.9
32,577.0,115.05,43,31.78,1.353,11.53,16.0,4.47,43.2,19.45,0.893,29.6,0.841,0.493,143.04,28.24,68.82,2270.0,1555.9
33,278.0,64.28,16,10.77,1.486,11.35,15.62,5.66,21.07,17.7,0.543,-17.7,0.921,0.697,138.26,27.35,74.74,2767.7,1558.8
34,594.0,118.57,48,36.62,1.311,10.85,16.12,4.0,44.85,18.46,0.911,52.7,0.822,0.459,139.16,21.16,58.43,2209.7,1572.2
35,242.0,67.25,15,18.44,0.813,9.4,11.31,8.0,29.21,10.95,0.927,-48.3,0.931,0.48,139.44,9.6,41.58,3095.6,1616.3
36,197.0,60.53,17,18.03,0.943,7.9,10.0,5.66,25.92,10.45,0.915,-34.1,0.891,0.527,134.31,10.05,44.6,2019.6,1650.8
37,410.0,96.67,38,31.06,1.223,9.63,15.23,2.83,36.39,16.65,0.889,17.1,0.788,0.565,146.55,23.4,67.33,2724.7,1676.7
38,175.0,53.8,15,13.6,1.103,8.1,10.0,6.0,22.07,10.69,0.875,82.9,0.911,0.729,135.93,12.32,50.18,1972.7,1709.2
39,410.0,95.5,31,27.73,1.118,10.21,15.23,5.66,37.51,16.2,0.902,42.1,0.804,0.475,117.94,20.61,61.77,3073.8,1781.4
40,293.0,67.11,17,14.21,1.196,11.19,15.23,8.0,23.93,16.77,0.713,66.6,0.924,0.67,136.82,24.66,67.46,2156.2,1797.4
41,147.0,61.46,23,22.36,1.029,5.71,6.32,4.0,29.17,7.22,0.969,73.2,0.799,0.495,153.51,13.21,51.81,2753.5,1806.0
42,195.0,52.63,13,12.17,1.069,9.64,12.0,5.66,19.58,13.14,0.741,80.1,0.933,0.733,153.23,16.48,56.47,2198.6,1854.3
43,284.0,71.11,17,16.12,1.054,9.47,12.0,6.32,29.31,12.92,0.898,9.9,0.907,0.724,141.81,12.78,50.19,2606.3,1936.6
44,1009.0,205.1,93,31.95,2.911,10.72,16.49,2.83,53.08,40.09,0.655,-74.6,0.644,0.37,140.18,24.19,60.28,2700.1,1956.2
45,224.0,63.6,11,12.81,0.859,8.7,11.66,7.21,26.31,11.8,0.894,47.3,0.922,0.508,153.48,12.7,44.72,2615.3,1972.8
46,300.0,207.36,108,26.93,4.011,2.67,6.0,2.0,36.66,20.54,0.828,4.8,0.525,0.397,29.36,2.29,12.26,1730.6,1984.9
47,627.0,129.98,58,36.4,1.593,10.61,18.11,4.0,45.61,19.85,0.9,-8.3,0.764,0.54,128.02,26.56,54.77,2426.5,2078.9
