larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,9932.0,1252.76,626,502.89,1.245,14.95,24.17,2.0,540.84,50.96,0.996,70.0,0.451,0.113,137.53,9.24,10.06,1752.5,1795.4
2,125.0,47.46,11,11.66,0.943,6.14,10.0,4.0,18.97,9.57,0.863,58.9,0.856,0.534,126.14,24.82,80.54,1568.7,1777.2
3,267.0,128.75,52,17.72,2.935,4.04,7.21,2.0,49.48,8.94,0.984,62.1,0.612,0.25,137.27,4.59,8.94,1992.3,1916.5
4,117.0,53.94,21,15.0,1.4,5.31,8.25,2.0,16.27,11.3,0.719,-48.7,0.745,0.52,105.74,19.71,42.21,2033.1,1940.1
5,93.0,44.28,12,11.05,1.086,4.67,8.0,2.0,15.88,8.44,0.847,-5.5,0.809,0.547,112.18,15.41,42.39,989.4,1983.3
6,122.0,63.36,27,12.04,2.242,4.59,8.25,2.0,16.98,13.57,0.601,-87.5,0.659,0.378,112.54,24.52,73.11,992.5,2017.8
7,96.0,37.8,9,8.49,1.061,6.48,8.49,4.0,13.18,10.09,0.643,57.5,0.897,0.667,121.15,26.2,88.25,1930.5,2036.6
8,102.0,52.28,15,12.81,1.171,4.82,8.0,2.0,18.48,9.78,0.848,-45.7,0.745,0.425,114.8,23.91,70.17,1628.1,2041.2
9,102.0,38.38,10,9.85,1.015,6.78,8.0,4.0,14.82,9.0,0.795,71.9,0.927,0.729,115.05,20.56,43.91,2168.3,2123.7
10,115.0,47.7,15,13.6,1.103,5.76,8.25,2.83,18.56,9.13,0.871,49.1,0.846,0.479,132.22,23.11,73.6,2134.5,2129.2
11,90.0,39.21,13,10.82,1.202,5.78,8.25,2.83,14.73,9.07,0.788,66.8,0.818,0.577,112.48,24.01,74.68,1566.0,2171.7
12,85.0,38.38,10,9.06,1.104,5.25,8.0,4.0,15.18,8.38,0.834,-85.0,0.859,0.567,134.64,22.7,74.61,1323.0,2301.5
13,105.0,39.21,6,5.0,1.2,7.74,8.94,6.0,13.28,10.67,0.595,-17.5,0.921,0.673,135.76,28.25,77.98,1980.7,2315.0
14,90.0,36.38,10,7.81,1.28,6.18,8.25,4.0,13.13,9.66,0.677,26.2,0.909,0.629,146.49,24.2,69.5,1511.4,2453.8
15,82.0,36.38,10,7.62,1.313,5.83,8.0,4.47,13.74,8.77,0.77,-48.9,0.863,0.569,135.46,26.37,80.95,1317.5,2499.0
16,88.0,41.8,13,12.37,1.051,5.05,8.0,2.0,15.4,8.86,0.818,-77.0,0.822,0.55,139.72,27.76,75.97,1227.2,2611.5
17,100.0,41.21,12,8.6,1.395,6.31,8.25,4.47,15.08,9.7,0.766,-42.3,0.84,0.549,135.04,19.97,70.74,1861.2,2700.2
18,93.0,38.38,11,7.07,1.556,6.42,10.0,4.0,12.27,10.23,0.553,0.1,0.894,0.705,138.51,23.97,77.49,1448.6,2725.3
19,89.0,37.8,11,6.08,1.808,6.13,8.25,4.0,11.65,10.56,0.422,32.0,0.89,0.674,128.96,25.81,86.84,2170.8,2788.3
20,102.0,39.46,13,9.49,1.37,6.13,8.49,2.83,12.68,11.51,0.42,-57.5,0.895,0.56,124.37,18.35,76.63,1907.5,2817.6
21,118.0,44.63,12,7.07,1.697,7.26,8.94,5.66,13.36,12.65,0.322,-38.3,0.861,0.648,132.58,24.87,83.42,1412.6,2912.9
22,98.0,42.04,14,7.07,1.98,5.79,8.25,4.0,14.76,10.09,0.73,-88.4,0.845,0.544,141.84,24.47,71.47,1202.8,2922.4
23,87.0,42.87,10,9.0,1.111,5.13,8.0,2.83,15.31,8.83,0.817,5.9,0.829,0.544,145.91,18.38,70.61,1605.9,2963.8
24,105.0,46.87,15,15.0,1.0,5.12,8.0,2.0,18.55,8.68,0.884,43.2,0.795,0.475,142.15,25.07,75.71,1608.2,3017.9
25,98.0,40.04,10,8.25,1.213,6.3,8.94,4.0,14.77,9.31,0.776,-3.4,0.867,0.594,141.63,22.26,76.13,1664.8,3068.9
26,85.0,40.04,13,12.65,1.028,5.05,7.21,2.83,15.65,8.04,0.858,-9.8,0.802,0.567,144.88,21.87,73.38,1938.5,3091.9
