larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,9992.0,1024.44,539,112.81,4.778,18.14,25.3,2.0,426.59,110.79,0.966,82.1,0.323,0.2,6.55,13.89,1.6,1610.0,1556.1
2,320.0,146.07,62,24.84,2.496,4.03,11.66,2.0,38.65,13.63,0.936,61.2,0.652,0.355,44.65,3.16,14.02,1560.1,1673.6
3,286.0,137.82,90,36.67,2.454,3.0,6.32,2.0,42.72,12.16,0.959,-71.2,0.615,0.367,45.42,2.61,11.98,1557.3,1703.5
4,83.0,37.21,12,7.81,1.536,5.71,8.0,2.83,11.88,10.32,0.496,49.6,0.847,0.629,85.11,9.14,59.55,1965.0,1697.7
5,2694.0,597.7,360,182.36,1.974,7.6,20.0,2.0,191.91,28.06,0.989,73.9,0.524,0.207,147.16,9.42,25.91,1790.7,1797.2
6,118.0,50.04,11,12.21,0.901,5.25,8.25,2.83,19.95,9.32,0.884,36.3,0.803,0.468,128.11,20.17,68.19,1622.9,1843.0
7,4040.0,770.29,408,271.02,1.505,9.28,23.32,2.0,287.35,26.27,0.996,26.1,0.555,0.124,140.44,9.4,13.18,2256.8,2143.5
8,111.0,46.28,11,13.45,0.818,5.96,8.25,4.0,17.7,9.36,0.849,47.2,0.787,0.493,127.45,20.75,74.62,1025.5,2157.4
9,529.0,248.78,117,84.34,1.387,4.17,8.49,2.0,95.72,9.24,0.995,12.6,0.574,0.234,152.86,3.23,28.68,2337.2,2347.4
10,96.0,36.14,10,9.06,1.104,6.68,8.0,2.83,13.49,9.5,0.71,86.9,0.923,0.738,130.94,22.56,74.08,1479.4,2420.7
11,99.0,46.04,16,10.63,1.505,5.08,8.0,2.83,17.31,9.71,0.828,59.3,0.773,0.476,132.98,21.34,69.04,1830.0,2432.4
12,94.0,39.46,15,9.06,1.656,5.95,8.94,2.83,12.89,9.89,0.642,-15.5,0.87,0.61,117.36,35.34,92.82,995.4,2442.2
13,158.0,53.94,15,12.04,1.246,7.31,10.0,4.0,18.52,12.65,0.731,56.2,0.859,0.549,129.13,24.21,70.93,1011.2,2447.3
14,85.0,34.97,8,7.62,1.05,6.15,8.94,2.83,12.42,9.01,0.688,-56.2,0.904,0.708,117.33,28.95,88.52,1271.3,2542.1
15,102.0,39.8,8,7.21,1.109,6.74,8.25,4.0,13.87,10.05,0.689,56.4,0.887,0.654,123.19,26.14,86.76,1521.8,2553.8
16,829.0,366.84,270,38.05,7.095,3.14,10.0,2.0,52.94,32.65,0.787,13.0,0.578,0.436,11.69,1.97,7.91,812.7,2632.3
17,109.0,42.63,11,9.06,1.215,6.36,8.94,2.83,15.2,10.5,0.723,-13.2,0.872,0.606,135.22,17.32,52.89,2319.4,2707.4
18,144.0,59.7,23,17.89,1.286,5.99,10.0,2.83,21.7,11.11,0.859,40.7,0.731,0.429,138.63,22.0,72.98,1374.0,2771.6
19,108.0,100.85,41,19.24,2.131,2.69,4.47,2.0,24.26,9.92,0.913,6.9,0.529,0.391,11.73,1.31,6.74,866.2,2805.8
20,117.0,46.04,12,12.73,0.943,6.25,8.49,4.0,19.04,8.76,0.888,42.1,0.88,0.52,129.37,20.73,70.75,1971.0,2870.4
21,109.0,39.21,8,6.4,1.249,7.19,10.0,4.0,13.04,11.25,0.505,-35.3,0.916,0.649,123.54,24.77,71.47,1020.9,2907.0
22,162.0,61.7,23,19.72,1.166,5.83,10.0,2.0,24.8,10.32,0.909,-18.7,0.79,0.482,141.28,25.13,80.8,1115.6,2927.6
23,89.0,34.63,9,7.28,1.236,5.82,8.0,2.83,12.11,9.76,0.593,-13.1,0.937,0.622,127.44,22.76,83.9,1473.3,3063.4
24,96.0,42.04,10,9.06,1.104,5.02,8.94,2.83,15.07,9.82,0.758,80.7,0.828,0.533,120.04,15.53,64.81,1019.6,3079.8
25,101.0,42.63,16,12.53,1.277,5.65,8.0,2.83,17.09,8.5,0.868,-24.9,0.894,0.54,131.1,12.55,61.88,1179.2,3152.8
26,136.0,47.21,11,9.22,1.193,7.62,10.0,6.0,17.68,10.75,0.794,-46.4,0.901,0.604,141.85,19.33,54.85,1688.3,3243.9
