larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,325.0,216.19,103,40.8,2.524,2.83,5.66,2.0,45.05,16.97,0.926,-34.9,0.522,0.267,25.96,2.41,14.96,1597.5,1042.5
2,1118.0,217.14,101,80.78,1.25,9.9,19.7,2.0,88.24,19.25,0.976,-19.9,0.734,0.372,1.17,4.4,1.22,1519.2,1137.9
3,184.0,97.3,60,20.25,2.963,3.11,6.32,2.0,26.58,15.28,0.818,-82.2,0.584,0.352,25.0,3.2,17.03,1551.1,1140.5
4,81.0,31.56,4,3.61,1.109,7.5,10.0,6.0,11.43,9.15,0.6,-60.6,0.964,0.736,157.73,11.83,54.1,2901.7,1389.8
5,121.0,73.74,28,15.65,1.789,3.41,5.66,2.0,22.95,8.66,0.926,-12.8,0.676,0.438,26.51,2.38,16.17,1499.0,1472.4
6,90.0,78.23,33,20.62,1.601,2.62,4.47,2.0,25.63,8.05,0.949,18.7,0.577,0.326,26.14,2.93,16.59,1523.0,1493.2
7,100.0,57.84,27,14.14,1.909,3.03,4.47,2.0,16.67,10.08,0.796,-2.1,0.704,0.463,32.33,4.1,16.48,1561.6,1529.2
8,3716.0,516.67,921,95.43,9.652,4.5,17.89,2.0,121.87,56.4,0.886,33.3,0.676,0.423,39.15,3.98,13.5,1534.1,1648.1
9,128.0,73.84,28,27.07,1.034,4.2,6.32,2.0,32.34,6.27,0.981,-5.3,0.667,0.459,143.1,3.86,5.38,3042.0,1659.2
10,431.0,258.35,106,112.01,0.946,3.86,6.0,2.0,122.52,8.54,0.998,-69.0,0.454,0.095,184.84,4.03,41.1,2439.0,1759.2
11,151.0,74.57,32,0,1.0,3.76,6.32,2.0,27.96,7.95,0.959,-14.4,0.716,0.466,144.71,2.3,3.81,3009.8,1758.0
12,216.0,85.98,41,21.02,1.95,4.72,10.0,2.0,23.03,14.11,0.791,-25.6,0.732,0.47,145.04,4.61,4.6,3000.0,1786.5
13,1974.0,419.19,298,121.81,2.446,7.14,17.89,2.0,135.21,20.07,0.989,-9.7,0.724,0.415,137.31,8.56,4.77,1903.6,1885.5
14,93.0,34.38,6,6.4,0.937,7.66,8.49,6.0,13.99,8.52,0.793,-37.9,0.979,0.705,166.25,15.48,57.75,2648.8,1937.1
