larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,206.0,87.98,43,0,1.0,4.15,8.25,2.0,30.55,10.96,0.933,-40.2,0.72,0.377,131.84,1.75,10.24,2307.7,566.1
2,4096.0,338.19,159,0,1.0,17.8,26.08,2.0,110.65,61.35,0.832,81.9,0.773,0.568,12.45,10.97,5.33,2736.4,647.0
3,485.0,240.43,155,44.28,3.5,3.16,6.32,2.0,47.95,22.68,0.881,19.9,0.535,0.333,16.14,8.89,7.09,1837.1,724.1
4,194.0,127.82,58,27.8,2.086,2.91,4.47,2.0,31.55,13.25,0.908,-57.6,0.548,0.319,17.34,2.66,17.74,2695.0,737.6
5,9682.0,1183.47,515,511.8,1.006,15.99,22.8,2.0,535.68,55.31,0.995,-33.9,0.424,0.079,138.52,6.54,16.12,1798.3,1176.0
6,500.0,249.5,162,50.33,3.219,3.2,6.32,2.0,52.31,19.59,0.927,-43.3,0.627,0.298,153.53,1.78,5.44,1903.6,1004.6
7,107.0,44.04,14,12.37,1.132,5.85,8.25,4.0,16.79,9.15,0.838,-11.0,0.843,0.572,116.73,13.16,56.15,2125.2,1051.1
8,206.0,56.18,13,8.49,1.532,9.88,13.42,6.0,17.54,15.69,0.446,-55.2,0.92,0.571,131.88,34.33,83.71,1972.2,1065.0
9,200.0,59.46,20,12.37,1.617,8.46,10.77,4.0,21.28,12.85,0.797,-17.2,0.855,0.658,108.08,21.46,72.71,2102.9,1095.5
10,214.0,58.53,12,14.14,0.849,9.52,12.0,5.66,22.74,12.24,0.843,-38.5,0.926,0.629,133.49,12.45,55.66,2379.2,1175.6
11,397.0,102.08,47,32.2,1.46,8.5,13.42,2.83,40.0,14.85,0.929,-73.3,0.732,0.454,131.69,22.52,71.6,2751.4,1185.6
12,188.0,60.43,27,16.0,1.688,7.24,11.31,2.83,17.53,15.35,0.483,36.7,0.79,0.495,109.94,20.07,71.99,2108.9,1264.0
13,109.0,40.63,9,7.07,1.273,7.36,8.94,4.0,14.98,9.66,0.764,-83.2,0.932,0.619,143.83,11.63,53.55,2831.4,1272.9
14,259.0,68.77,18,16.16,1.114,9.89,12.0,8.0,26.66,13.27,0.867,-74.9,0.896,0.664,134.14,20.36,72.97,2569.1,1306.7
15,228.0,65.11,20,13.89,1.44,8.64,11.31,7.21,25.16,13.18,0.852,76.2,0.838,0.62,134.37,22.84,75.7,2482.3,1310.4
16,189.0,55.36,9,10.0,0.9,9.65,11.66,8.0,21.69,11.47,0.849,30.0,0.936,0.6,147.26,11.36,56.76,2714.3,1377.7
17,173.0,65.01,15,14.42,1.04,6.19,10.0,2.83,26.99,9.93,0.93,-57.5,0.79,0.414,143.3,21.69,68.14,2533.9,1404.5
