larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,788.0,161.14,164,16.12,10.171,4.45,12.17,2.0,52.65,24.85,0.882,-85.9,0.74,0.498,10.7,2.44,8.1,2867.5,707.9
2,287.0,219.02,104,31.32,3.32,2.75,5.66,2.0,41.71,15.96,0.924,-85.3,0.519,0.412,52.4,2.27,9.6,1941.3,791.7
3,355.0,236.48,137,37.01,3.701,2.77,5.66,2.0,48.39,20.73,0.904,-58.8,0.446,0.232,52.27,2.17,10.3,1947.7,809.7
4,202.0,59.7,19,19.8,0.96,8.14,10.77,2.83,23.58,11.48,0.873,-53.8,0.906,0.56,120.03,14.62,62.71,2559.6,927.2
5,91.0,35.8,7,6.71,1.043,5.99,8.25,4.0,14.53,8.25,0.823,-27.9,0.938,0.636,157.32,11.64,59.53,2100.6,1027.8
6,163.0,54.63,18,17.26,1.043,7.06,10.0,2.83,23.48,9.22,0.92,-13.3,0.931,0.644,153.75,12.37,60.12,2007.1,1126.4
7,100.0,38.63,8,8.6,0.93,6.89,8.25,4.0,16.08,8.1,0.864,-34.8,0.943,0.595,149.26,7.5,53.09,2361.7,1134.7
8,125.0,50.04,15,14.87,1.009,5.9,8.0,4.0,21.13,8.45,0.917,-70.7,0.88,0.541,142.09,9.89,54.98,2447.0,1203.2
9,323.0,78.77,30,22.83,1.314,9.33,13.42,2.83,27.95,16.86,0.798,1.4,0.826,0.68,123.07,25.4,85.92,3067.3,1315.0
10,224.0,58.28,15,8.06,1.861,10.09,12.17,6.32,19.03,15.95,0.546,56.4,0.926,0.732,125.88,23.74,76.12,2313.3,1341.8
11,405.0,97.25,36,27.17,1.325,9.4,14.42,4.0,36.69,15.83,0.902,-14.6,0.808,0.536,109.11,17.53,69.87,3151.0,1352.1
12,420.0,156.89,85,46.84,1.815,4.47,8.94,2.0,55.88,11.84,0.977,76.2,0.686,0.374,27.17,3.19,30.1,1551.1,1372.1
13,208.0,57.36,11,10.82,1.017,9.59,10.77,8.0,21.39,13.07,0.792,-41.4,0.912,0.608,132.37,17.91,71.04,2109.0,1509.4
14,104.0,48.53,14,15.81,0.885,5.31,6.32,4.0,21.38,7.34,0.939,57.6,0.794,0.413,128.3,17.11,66.99,2433.4,1579.0
15,126.0,42.04,9,8.06,1.116,8.06,10.0,6.0,16.37,10.26,0.779,57.4,0.94,0.646,129.83,18.78,69.26,2019.1,1612.3
16,183.0,60.67,15,17.03,0.881,7.21,10.77,4.47,26.28,9.8,0.928,-39.6,0.915,0.416,132.97,15.83,65.41,1904.2,1685.2
17,171.0,52.04,16,12.08,1.324,7.84,11.66,4.0,17.37,13.85,0.603,52.0,0.891,0.629,119.54,20.13,72.54,2110.2,1714.6
18,96.0,36.38,8,7.62,1.05,7.04,8.0,6.0,15.06,8.16,0.841,15.3,0.95,0.711,142.98,8.49,49.02,2208.3,1745.7
19,251.0,65.11,23,14.87,1.547,9.02,13.42,4.0,19.64,17.82,0.421,17.8,0.854,0.628,116.41,24.16,82.75,2843.7,1747.9
20,92.0,35.56,8,7.0,1.143,6.75,8.0,6.0,13.14,9.32,0.705,88.1,0.929,0.708,133.48,5.76,52.52,2555.7,1835.2
21,224.0,67.7,21,20.22,1.038,7.38,11.66,2.83,28.11,11.21,0.917,81.0,0.889,0.638,123.28,13.88,61.75,2654.4,1954.8
22,280.0,72.18,23,17.46,1.317,10.01,12.81,6.0,24.88,16.34,0.754,32.5,0.846,0.583,106.8,21.77,80.34,2122.2,1982.4
23,275.0,68.18,20,18.03,1.109,10.11,16.0,4.0,20.0,18.63,0.364,35.1,0.868,0.655,119.87,23.12,65.28,2139.6,2025.6
24,314.0,77.36,23,20.0,1.15,9.85,13.42,7.21,31.38,14.21,0.892,-22.9,0.895,0.561,112.62,21.75,72.65,1994.0,2045.6
25,219.0,60.53,14,13.04,1.074,9.19,10.0,8.0,24.66,12.08,0.872,-12.0,0.924,0.652,137.63,14.0,56.38,2821.1,2108.0
26,192.0,50.04,4,3.61,1.109,12.12,12.65,11.66,17.14,14.49,0.534,-44.6,0.955,0.75,114.37,22.26,61.27,2031.5,2161.5
27,121.0,38.97,7,6.08,1.151,8.71,10.0,6.0,12.8,12.41,0.244,-66.7,0.968,0.776,131.14,13.0,60.86,2384.3,2252.0
