larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,2410.0,307.2,369,0,1.0,7.26,20.0,2.0,76.69,50.01,0.758,-8.1,0.762,0.572,20.47,3.97,9.74,2394.1,545.0
2,377.0,148.99,64,0,1.0,4.37,10.0,2.0,62.16,9.33,0.989,-79.5,0.664,0.382,155.64,2.52,25.67,2323.8,674.7
3,97.0,64.67,29,5.66,5.127,2.99,6.32,2.0,22.13,7.15,0.946,-79.5,0.678,0.441,159.62,1.35,24.77,2283.1,683.2
4,88.0,38.63,9,8.06,1.116,5.55,8.25,2.0,13.25,9.5,0.697,-88.9,0.88,0.629,135.48,21.58,69.73,2164.7,828.8
5,5752.0,654.51,595,59.48,10.003,10.57,30.0,2.0,137.91,64.49,0.884,74.0,0.736,0.504,9.38,6.46,7.54,3235.5,1021.1
6,93.0,36.97,8,7.0,1.143,6.06,8.0,4.0,13.2,9.91,0.66,1.7,0.903,0.664,132.02,17.8,65.24,2826.1,1075.2
7,3614.0,653.01,404,211.92,1.906,7.9,18.44,2.0,232.43,58.98,0.967,-27.3,0.347,0.153,148.64,9.62,22.69,1758.5,1200.9
8,345.0,172.59,134,37.22,3.601,2.87,8.25,2.0,41.73,16.53,0.918,7.0,0.621,0.431,34.34,2.33,9.16,1691.6,1174.5
9,707.0,215.56,190,38.28,4.964,3.5,8.94,2.0,50.78,23.02,0.891,33.2,0.703,0.423,32.32,3.13,9.0,1664.3,1182.3
10,88.0,37.21,10,9.85,1.015,6.11,8.0,2.83,14.73,7.83,0.847,11.7,0.898,0.698,105.67,6.02,54.53,2095.2,1218.2
11,5759.0,637.2,336,204.09,1.646,16.68,25.3,2.0,243.42,75.29,0.951,-12.7,0.43,0.256,6.76,14.03,1.72,1551.5,1330.0
12,111.0,42.04,10,8.06,1.24,6.81,10.0,4.47,14.72,10.76,0.683,-41.6,0.888,0.566,133.52,20.33,74.4,2743.9,1269.3
13,84.0,34.63,10,5.66,1.768,6.21,8.49,4.0,11.87,9.49,0.601,59.0,0.923,0.587,142.13,7.66,51.81,1823.9,1281.3
14,116.0,40.87,8,6.71,1.193,7.64,10.0,5.66,14.22,11.13,0.622,59.1,0.935,0.637,132.59,26.55,78.66,1747.6,1364.6
15,82.0,35.21,11,11.18,0.984,5.5,8.0,2.83,14.19,7.63,0.843,66.0,0.901,0.586,121.91,20.1,65.6,1817.2,1400.1
16,120.0,46.87,13,12.37,1.051,5.54,10.0,2.0,17.75,9.56,0.843,13.4,0.882,0.574,140.57,18.59,66.43,2330.2,1493.8
17,323.0,110.61,102,4.47,22.808,3.14,6.0,2.0,33.48,16.87,0.864,-2.6,0.716,0.544,35.08,1.94,11.39,1623.0,1533.4
18,83.0,33.56,6,5.39,1.114,6.04,8.25,4.0,13.26,8.32,0.779,77.5,0.933,0.709,136.76,16.87,73.17,2982.8,1569.9
19,83.0,34.97,7,6.71,1.043,6.34,8.25,2.0,12.36,8.89,0.694,65.9,0.912,0.755,134.72,23.27,74.65,2354.9,1580.7
20,80.0,35.56,10,9.0,1.111,5.68,8.0,2.83,12.45,9.16,0.677,0.5,0.87,0.615,138.68,17.24,67.61,2518.5,1647.2
21,104.0,42.04,10,9.0,1.111,6.36,8.0,4.0,15.21,9.69,0.771,-86.4,0.852,0.591,130.97,25.39,78.44,2497.0,1648.7
22,145.0,50.53,12,10.63,1.129,7.8,10.0,6.32,18.02,11.65,0.763,56.5,0.868,0.566,134.61,22.7,65.55,3028.8,1818.2
23,94.0,38.63,10,9.85,1.015,6.07,8.25,2.83,14.66,8.91,0.794,27.5,0.904,0.56,133.61,17.24,64.37,2466.5,1955.0
24,99.0,38.04,12,8.6,1.395,6.72,8.94,2.83,12.75,10.63,0.553,40.2,0.934,0.586,129.55,20.73,67.9,2287.5,1986.9
25,92.0,41.21,12,11.7,1.025,5.45,8.0,2.83,15.25,9.29,0.793,25.6,0.829,0.511,121.37,16.26,68.96,2852.1,2021.4
