larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,154.0,60.53,23,18.03,1.276,6.23,10.0,4.0,23.65,9.9,0.908,2.9,0.794,0.535,101.05,12.16,57.4,2388.1,703.8
2,211.0,60.53,22,7.28,3.022,8.67,10.77,5.66,18.96,15.63,0.566,79.8,0.876,0.586,102.8,26.74,89.63,2757.9,931.1
3,94.0,36.97,9,8.0,1.125,6.33,8.0,4.47,13.68,9.34,0.73,89.9,0.895,0.723,110.88,13.95,66.63,2643.1,987.0
4,90.0,34.38,3,2.0,1.5,8.98,10.0,8.0,11.99,9.67,0.591,-18.6,0.938,0.75,142.63,18.21,67.53,2198.0,1040.4
5,241.0,73.36,31,23.85,1.3,7.41,10.77,2.83,28.43,12.54,0.898,68.7,0.864,0.496,124.07,25.39,84.83,2295.7,1044.5
6,183.0,51.46,15,12.04,1.246,9.28,12.0,4.0,17.7,13.84,0.623,2.7,0.938,0.726,118.62,22.43,72.35,2551.2,1191.3
7,250.0,64.28,17,0,1.0,7.48,12.65,2.0,21.59,16.22,0.66,-53.7,0.88,0.658,101.15,20.62,74.29,3084.5,1234.8
8,126.0,45.7,11,9.85,1.117,7.18,8.25,6.0,17.38,9.98,0.819,-25.8,0.894,0.529,98.96,10.48,59.99,1574.5,1294.1
9,258.0,77.5,34,17.2,1.976,6.44,12.17,2.0,27.87,14.05,0.864,56.3,0.784,0.439,122.58,25.71,77.91,2176.1,1456.1
10,278.0,71.11,20,17.49,1.143,9.84,13.42,5.66,27.21,14.64,0.843,17.5,0.866,0.618,115.99,19.85,72.86,2086.7,1491.9
11,86.0,35.8,10,9.0,1.111,6.01,8.0,4.0,12.95,9.05,0.715,-13.2,0.905,0.662,108.28,17.45,70.5,1956.9,1503.9
12,336.0,86.08,32,31.14,1.027,8.5,12.0,2.83,34.42,14.31,0.909,-77.0,0.824,0.491,118.33,21.34,74.37,2412.7,1567.0
13,159.0,61.94,23,15.81,1.455,5.11,10.0,2.0,23.38,12.21,0.853,15.0,0.74,0.505,93.75,12.73,60.25,1501.1,1590.5
14,268.0,67.11,28,17.03,1.644,9.53,12.65,4.0,22.78,16.87,0.672,66.5,0.899,0.609,108.37,24.85,80.68,2382.0,1682.0
15,177.0,63.11,23,21.93,1.049,6.45,8.94,2.83,26.31,10.42,0.918,36.9,0.801,0.466,114.56,20.3,73.23,2225.4,1897.3
16,324.0,74.18,21,17.89,1.174,10.47,14.42,6.0,26.95,16.85,0.781,57.5,0.871,0.589,117.76,25.87,81.07,2593.9,1955.4
17,98.0,38.63,10,10.82,0.925,6.48,8.25,2.83,15.47,8.18,0.849,30.5,0.907,0.636,114.42,15.07,63.36,1974.3,2020.4
18,264.0,81.25,31,22.36,1.386,7.4,11.66,2.83,29.26,14.63,0.866,-48.9,0.781,0.406,118.3,20.89,70.32,2165.3,2044.3
19,154.0,56.53,17,16.64,1.021,6.64,10.0,4.47,22.64,10.14,0.894,40.1,0.837,0.481,145.71,15.57,60.78,2722.4,2065.0
20,212.0,115.1,52,20.88,2.49,3.53,8.0,2.0,40.13,8.38,0.978,-86.7,0.631,0.507,21.08,2.89,17.38,1724.8,2064.0
21,259.0,68.77,25,14.32,1.746,9.15,12.0,4.0,23.01,15.89,0.723,-69.0,0.866,0.617,89.63,13.32,55.37,1897.2,2090.3
