larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,174.0,61.94,20,18.11,1.104,6.14,10.0,2.83,22.65,11.97,0.849,82.8,0.773,0.582,124.26,22.27,59.66,2716.8,759.1
2,187.0,77.01,25,23.85,1.048,5.52,10.0,2.83,31.97,10.08,0.949,-47.9,0.67,0.327,140.58,28.3,77.28,2851.8,839.8
3,2400.0,388.36,337,124.52,2.706,7.05,24.08,2.0,131.32,25.58,0.981,-50.8,0.794,0.251,153.86,4.34,4.33,2024.8,900.0
4,601.0,251.99,203,38.08,5.331,3.2,8.94,2.0,49.42,19.8,0.916,-48.1,0.679,0.35,153.43,2.29,4.41,1948.2,968.2
5,90.0,42.04,17,11.7,1.452,5.2,8.25,2.83,15.97,8.64,0.841,-9.2,0.811,0.511,141.16,17.93,61.86,2476.1,1147.1
6,123.0,44.97,13,11.18,1.163,6.71,10.0,5.66,17.04,10.4,0.792,77.1,0.866,0.683,138.35,26.59,72.74,2880.1,1172.0
7,123.0,54.28,19,11.7,1.623,5.07,8.25,2.0,18.58,11.0,0.806,33.9,0.755,0.488,138.55,26.59,78.42,3110.0,1181.3
8,93.0,39.21,11,10.05,1.095,5.51,8.0,4.0,15.07,8.89,0.807,-86.1,0.861,0.62,129.0,25.81,81.73,2473.8,1216.5
9,142.0,63.6,26,16.64,1.562,5.36,10.0,2.0,23.21,10.77,0.886,-73.6,0.728,0.475,141.18,26.39,75.58,3062.2,1239.7
10,107.0,40.63,12,10.82,1.109,6.43,8.49,4.0,15.39,9.37,0.793,26.1,0.915,0.695,113.76,20.75,78.23,2150.5,1246.0
11,87.0,33.56,4,3.16,1.265,8.5,10.0,6.0,11.55,9.81,0.528,-74.0,0.926,0.725,151.06,24.45,72.85,3186.3,1251.2
12,115.0,44.04,12,11.4,1.052,6.17,8.94,2.83,17.31,9.46,0.837,75.0,0.906,0.615,152.7,22.7,72.3,3194.9,1287.0
13,91.0,36.38,9,6.4,1.406,6.29,8.94,4.0,13.43,9.24,0.725,-63.1,0.901,0.636,150.25,22.47,69.89,3089.6,1399.5
14,88.0,34.63,8,4.47,1.789,7.25,8.49,6.0,11.24,10.58,0.338,-55.6,0.936,0.611,153.84,25.21,73.62,3244.9,1405.3
15,100.0,35.21,3,2.0,1.5,9.06,10.0,8.25,12.57,10.21,0.584,-74.3,0.952,0.699,159.0,14.66,41.93,3279.5,1546.7
16,94.0,42.87,12,10.77,1.114,5.52,8.0,4.0,15.67,9.3,0.805,-16.7,0.825,0.49,115.2,21.06,70.93,2195.5,1652.5
17,84.0,32.97,2,1.0,2.0,8.12,8.25,8.0,11.68,9.26,0.609,24.2,0.933,0.764,155.57,17.54,60.05,2743.5,1751.9
18,110.0,40.04,5,4.0,1.25,7.9,8.94,6.32,13.57,10.6,0.624,15.5,0.932,0.769,130.12,25.29,85.48,2931.5,1774.0
19,93.0,43.8,14,13.15,1.064,4.94,8.25,2.83,15.89,9.49,0.802,-2.3,0.769,0.528,144.0,22.41,71.18,2619.0,1789.6
20,84.0,36.63,9,8.6,1.046,5.33,8.0,2.83,12.0,9.7,0.589,52.5,0.894,0.583,131.95,29.43,82.96,2964.0,1812.5
21,98.0,40.63,12,11.7,1.025,5.63,8.49,2.0,14.7,9.24,0.778,60.4,0.899,0.594,145.87,22.61,68.34,2915.1,1821.8
22,83.0,33.8,8,7.21,1.109,6.43,8.25,4.0,11.84,9.24,0.625,45.7,0.933,0.686,123.93,28.52,89.31,2355.7,2001.0
23,81.0,32.73,5,4.24,1.179,7.25,8.25,6.0,11.56,9.36,0.586,33.2,0.931,0.736,151.17,19.95,70.78,2820.4,2097.3
