larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,13202.0,1285.48,760,37.2,20.429,17.24,25.3,2.0,506.24,194.85,0.923,75.1,0.268,0.168,10.33,16.07,2.51,1589.2,1579.3
2,2877.0,594.14,361,160.31,2.252,6.82,17.89,2.0,207.83,40.23,0.981,69.1,0.418,0.169,145.98,9.3,25.6,1769.6,1826.7
3,85.0,38.38,15,14.04,1.069,5.02,7.21,2.83,15.82,7.55,0.879,82.4,0.934,0.625,139.19,17.11,64.65,1660.1,1854.9
4,4243.0,1047.83,571,369.55,1.545,6.82,22.8,2.0,414.19,28.37,0.998,24.1,0.409,0.08,139.87,8.17,15.43,2237.1,2193.2
5,2820.0,385.14,316,42.06,7.513,9.8,26.08,2.0,75.07,56.59,0.657,-39.0,0.772,0.546,29.05,4.49,8.03,2384.1,2241.0
6,86.0,32.73,6,5.83,1.029,7.49,8.94,6.0,12.44,8.91,0.698,-51.3,0.966,0.782,128.66,25.69,77.34,1004.4,2256.1
7,95.0,36.14,7,6.08,1.151,6.9,8.0,4.0,13.37,9.42,0.71,-85.9,0.931,0.731,106.17,22.54,80.26,2114.9,2272.3
8,84.0,40.63,14,11.4,1.228,4.95,8.0,2.83,15.02,8.97,0.802,54.3,0.84,0.538,131.46,21.25,73.02,1798.5,2483.8
9,100.0,38.63,11,9.06,1.215,6.02,8.25,2.83,13.68,10.09,0.676,-37.0,0.893,0.641,122.96,33.54,90.98,949.4,2496.5
10,82.0,32.97,7,6.32,1.107,5.93,8.0,4.0,12.02,9.26,0.638,-60.7,0.976,0.683,137.22,15.24,66.73,1170.3,2500.9
11,151.0,60.28,16,15.3,1.046,5.8,8.25,2.83,21.41,12.28,0.819,60.4,0.744,0.449,127.62,25.09,73.34,998.4,2541.5
12,94.0,38.63,14,10.44,1.341,5.9,8.25,4.0,13.96,9.47,0.735,17.2,0.895,0.57,132.41,21.2,72.11,1222.8,2574.1
13,116.0,43.46,10,9.06,1.104,6.25,8.0,4.47,15.18,11.16,0.678,-72.7,0.879,0.644,130.49,26.27,82.28,1506.6,2609.8
14,81.0,35.21,9,8.6,1.046,5.95,8.0,4.0,13.78,8.02,0.813,-58.7,0.9,0.566,131.68,18.39,69.78,1064.6,2642.8
15,88.0,33.8,7,6.71,1.043,7.51,8.25,7.21,14.0,8.0,0.82,61.8,0.957,0.677,144.51,18.9,68.07,2191.0,2649.5
16,94.0,37.31,10,9.06,1.104,6.92,8.0,5.66,16.51,7.35,0.896,85.2,0.979,0.839,148.86,9.3,55.17,2262.7,2648.2
17,122.0,53.7,18,13.89,1.296,5.67,10.0,2.0,16.65,12.52,0.659,36.4,0.753,0.477,138.12,26.25,73.89,1346.3,2857.6
18,125.0,45.21,9,8.06,1.116,7.25,10.0,6.0,17.44,10.19,0.811,-9.2,0.874,0.613,141.41,21.84,73.97,1078.9,2878.5
19,87.0,37.21,11,9.22,1.193,5.43,8.25,2.83,13.38,9.35,0.715,39.3,0.879,0.608,129.11,19.49,70.85,1938.3,2887.2
20,81.0,31.56,2,1.41,1.414,8.47,8.94,8.0,11.13,9.36,0.541,-13.6,0.931,0.736,118.72,20.69,72.46,996.6,2983.1
21,102.0,37.8,11,0,1.0,4.96,10.0,2.0,12.66,10.69,0.537,-7.9,0.927,0.662,133.3,24.04,77.71,1458.9,3084.9
22,123.0,46.38,14,13.04,1.074,5.86,8.0,4.0,18.23,9.89,0.84,-11.6,0.891,0.621,145.48,17.57,58.62,1160.2,3098.2
23,118.0,44.87,12,11.4,1.052,6.51,8.94,2.83,16.91,9.86,0.812,-38.4,0.874,0.562,150.3,19.34,63.43,1639.6,3246.6
